timestamp_utc,arm,generator,concurrency,duration_s,ok,errors,rps,error_rate_pct,p50_ms,p99_ms,max_ms,meets_slo,nginx_version,yarp_version,http_versions,max_cached_connections,method,response_bytes,request_bytes,delay_ms,loss_percent,keepalive,proxy_rss_peak_bytes,proxy_cpu_avg_pct
2026-08-27T15:33:39.1388086Z,twp-reverse-http1-to-http3,dotnet-httpclient,64,8.004,139425,0,17419.2,0.0000,3.36,7.49,78.06,1,nginx version: nginx/1.31.4,,1.1:139425,,GET,56,0,0,0.00,1,138440704,50.89
2026-08-27T15:33:49.6496900Z,yarp-reverse-http1-to-http3,dotnet-httpclient,8,8.001,62241,0,7779.2,0.0000,0.89,2.82,19.60,1,nginx version: nginx/1.31.4,YARP 2.3.0,1.1:62241,,GET,56,0,0,0.00,1,124706816,57.02
2026-08-27T15:33:59.6615670Z,yarp-reverse-http1-to-http3,dotnet-httpclient,16,8.002,91838,0,11477.2,0.0000,1.26,3.28,68.11,1,nginx version: nginx/1.31.4,YARP 2.3.0,1.1:91838,,GET,56,0,0,0.00,1,130293760,49.52
2026-08-27T15:34:09.6799463Z,yarp-reverse-http1-to-http3,dotnet-httpclient,32,8.005,113196,0,14141.5,0.0000,2.11,4.66,38.45,1,nginx version: nginx/1.31.4,YARP 2.3.0,1.1:113196,,GET,56,0,0,0.00,1,143003648,50.31
2026-08-27T15:34:19.7048445Z,yarp-reverse-http1-to-http3,dotnet-httpclient,64,8.004,130232,0,16270.5,0.0000,3.71,7.68,78.30,1,nginx version: nginx/1.31.4,YARP 2.3.0,1.1:130232,,GET,56,0,0,0.00,1,165888000,50.06
2026-08-27T15:34:30.0945688Z,twp-reverse-h2c-to-h1,dotnet-httpclient,8,8.003,165352,0,20660.6,0.0000,0.35,1.15,7.89,1,nginx version: nginx/1.31.4,,2.0:165352,,GET,56,0,0,0.00,1,101675008,51.85
2026-08-27T15:34:40.1125065Z,twp-reverse-h2c-to-h1,dotnet-httpclient,16,8.000,226056,0,28257.3,0.0000,0.52,1.50,4.93,1,nginx version: nginx/1.31.4,,2.0:226056,,GET,56,0,0,0.00,1,102760448,51.63
2026-08-27T15:34:50.1358669Z,twp-reverse-h2c-to-h1,dotnet-httpclient,32,8.002,265655,0,33197.8,0.0000,0.90,2.24,8.14,1,nginx version: nginx/1.31.4,,2.0:265655,,GET,56,0,0,0.00,1,107261952,53.26
2026-08-27T15:35:00.1640276Z,twp-reverse-h2c-to-h1,dotnet-httpclient,64,8.003,304349,0,38028.2,0.0000,1.57,3.57,8.87,1,nginx version: nginx/1.31.4,,2.0:304349,,GET,56,0,0,0.00,1,110985216,52.78
2026-08-27T15:35:10.6489619Z,yarp-reverse-h2c-to-h1,dotnet-httpclient,8,8.002,135293,0,16908.4,0.0000,0.41,1.24,8.60,1,nginx version: nginx/1.31.4,YARP 2.3.0,2.0:135293,,GET,56,0,0,0.00,1,107044864,52.80
2026-08-27T15:35:20.6677854Z,yarp-reverse-h2c-to-h1,dotnet-httpclient,16,8.001,202633,0,25326.1,0.0000,0.59,1.62,10.33,1,nginx version: nginx/1.31.4,YARP 2.3.0,2.0:202633,,GET,56,0,0,0.00,1,107958272,47.10
2026-08-27T15:35:30.6884611Z,yarp-reverse-h2c-to-h1,dotnet-httpclient,32,8.003,239762,0,29958.5,0.0000,1.00,2.25,8.26,1,nginx version: nginx/1.31.4,YARP 2.3.0,2.0:239762,,GET,56,0,0,0.00,1,112336896,49.04
2026-08-27T15:35:40.7132274Z,yarp-reverse-h2c-to-h1,dotnet-httpclient,64,8.003,273210,0,34136.5,0.0000,1.78,3.75,7.95,1,nginx version: nginx/1.31.4,YARP 2.3.0,2.0:273210,,GET,56,0,0,0.00,1,117231616,49.93
2026-08-27T15:35:51.1841184Z,twp-reverse-h2c-to-https,dotnet-httpclient,8,8.001,124267,0,15531.9,0.0000,0.46,1.46,4.98,1,nginx version: nginx/1.31.4,,2.0:124267,,GET,56,0,0,0.00,1,94904320,51.22
2026-08-27T15:36:01.2001073Z,twp-reverse-h2c-to-https,dotnet-httpclient,16,8.004,173655,0,21695.4,0.0000,0.69,1.82,7.95,1,nginx version: nginx/1.31.4,,2.0:173655,,GET,56,0,0,0.00,1,112136192,50.98
2026-08-27T15:36:11.2223407Z,twp-reverse-h2c-to-https,dotnet-httpclient,32,8.003,202474,0,25299.0,0.0000,1.18,2.90,7.88,1,nginx version: nginx/1.31.4,,2.0:202474,,GET,56,0,0,0.00,1,116998144,51.99
2026-08-27T15:36:21.2459002Z,twp-reverse-h2c-to-https,dotnet-httpclient,64,8.002,217437,0,27171.2,0.0000,2.21,4.95,26.30,1,nginx version: nginx/1.31.4,,2.0:217437,,GET,56,0,0,0.00,1,121561088,50.54
